"ZCTA5CE10,C,5","GEOID10,C,5","CLASSFP10,C,2","MTFCC10,C,5","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
92354,92354,B5,G6350,S,12642199,2371,34.0511767,-117.2485630
86401,86401,B5,G6350,S,2876961487,50299,35.1317194,-113.7039323
86403,86403,B5,G6350,S,25951074,17977573,34.4802570,-114.3485041
92356,92356,B5,G6350,S,1019848837,0,34.5106455,-116.8967177
92358,92358,B5,G6350,S,51241440,0,34.2592724,-117.5209712
92359,92359,B5,G6350,S,43165938,1392354,34.0830157,-117.0733168
86404,86404,B5,G6350,S,448357540,5560725,34.5900497,-114.3078328
92363,92363,B5,G6350,S,513297391,27971079,34.8943663,-114.6403351
92364,92364,B5,G6350,S,1332097198,0,35.3404196,-115.4262241
43145,43145,B5,G6350,S,139605612,2348309,39.5649824,-83.2598981
37150,37150,B5,G6350,S,276940676,173236,36.5414832,-85.8104098
37151,37151,B5,G6350,S,46544370,1912686,36.3092013,-86.0430200
59725,59725,B5,G6350,S,5620171031,21905278,45.0980173,-112.8214715
37153,37153,B5,G6350,S,149332657,0,35.7638561,-86.5540110
22046,22046,B5,G6350,S,7308204,6,38.8863344,-77.1809752
49617,49617,B5,G6350,S,116799744,17934932,44.6432320,-86.0317544
43146,43146,B5,G6350,S,206903284,2078273,39.7735214,-83.1369248
49618,49618,B5,G6350,S,80451484,19550,44.2934857,-85.6076261
49619,49619,B5,G6350,S,162464530,2588700,44.2930584,-85.9912121
22060,22060,B5,G6350,S,33722410,4564990,38.6935548,-77.1532127
59727,59727,B5,G6350,S,714986167,925085,45.7993835,-112.8308882
49620,49620,B5,G6350,S,135341523,845126,44.5235317,-85.6912418
22066,22066,B5,G6350,S,69865498,629862,39.0123855,-77.3019683
59728,59728,B5,G6350,S,533775109,29048,46.5089121,-112.4348375
43147,43147,B5,G6350,S,75483572,83562,39.8977819,-82.7440353
49621,49621,B5,G6350,S,152102945,19350308,44.8687296,-85.7703470
43148,43148,B5,G6350,S,64330463,81147,39.8203159,-82.4999924
43149,43149,B5,G6350,S,141675329,288616,39.5429738,-82.5778738
49622,49622,B5,G6350,S,116038383,11671119,45.0774098,-85.2609346
43150,43150,B5,G6350,S,68583670,1337002,39.7770958,-82.4098128
43151,43151,B5,G6350,S,753041,0,39.7329519,-83.4764235
49623,49623,B5,G6350,S,148474016,294071,43.9088891,-85.6918160
22730,22730,B5,G6350,S,8806334,58578,38.3744228,-78.1584603
22731,22731,B5,G6350,S,2296849,0,38.3365642,-78.2573310
22732,22732,B5,G6350,S,4379734,0,38.3146304,-78.1898840
49770,49770,B5,G6350,S,284073144,37429391,45.3312173,-84.8971365
22733,22733,B5,G6350,S,122983957,731321,38.3332604,-78.0461454
49774,49774,B5,G6350,S,417390525,75864356,46.1624509,-84.3152580
22734,22734,B5,G6350,S,77808229,856977,38.5261804,-77.7945658
49775,49775,B5,G6350,S,90946645,34427738,45.7707632,-84.4779592
22735,22735,B5,G6350,S,85970947,318774,38.4768647,-78.1742575
44050,44050,B5,G6350,S,65955596,293659,41.2487333,-82.1281997
23310,23310,B5,G6350,S,155526487,24033235,37.2589932,-75.9636574
23313,23313,B5,G6350,S,3172322,88472,37.1997304,-75.9456350
44052,44052,B5,G6350,S,23905034,3219219,41.4593834,-82.1646230
23314,23314,B5,G6350,S,49643522,42882059,36.9590485,-76.5242797
23315,23315,B5,G6350,S,75495052,519629,36.7373896,-76.8405111
44053,44053,B5,G6350,S,30724413,2148284,41.4266218,-82.2255035
23316,23316,B5,G6350,S,3630412,1072551,37.3031232,-75.9929641
44054,44054,B5,G6350,S,32393635,3487661,41.4716000,-82.0903380
44055,44055,B5,G6350,S,17199568,76481,41.4340583,-82.1340952
23320,23320,B5,G6350,S,82167880,5153922,36.7622883,-76.2116495
44056,44056,B5,G6350,S,25264657,87682,41.3149186,-81.5016329
44057,44057,B5,G6350,S,129462696,818932,41.7601165,-81.0603050
23321,23321,B5,G6350,S,67425310,2058569,36.8003977,-76.4211521
44060,44060,B5,G6350,S,102756969,893356,41.6765303,-81.3281665
44062,44062,B5,G6350,S,198299824,835400,41.4518017,-81.0368197
44064,44064,B5,G6350,S,58300708,838284,41.5980626,-81.0323233
23322,23322,B5,G6350,S,389797741,4867624,36.6187123,-76.2270459
44065,44065,B5,G6350,S,56338689,1640483,41.4759240,-81.2216118
44067,44067,B5,G6350,S,43847686,62384,41.3162827,-81.5429332
44070,44070,B5,G6350,S,30216713,0,41.4150329,-81.9189424
23323,23323,B5,G6350,S,310135457,16983099,36.6969746,-76.3799246
44072,44072,B5,G6350,S,48561579,486111,41.4711516,-81.3249195
44074,44074,B5,G6350,S,128180611,726947,41.2894945,-82.2312228
6255,6255,B5,G6350,S,58921124,1856893,41.9910873,-71.9019516
6256,6256,B5,G6350,S,19364861,679389,41.7321516,-72.1573609
6259,6259,B5,G6350,S,107685502,651005,41.8715022,-71.9876459
6260,6260,B5,G6350,S,51760010,282511,41.9080271,-71.8704519
6262,6262,B5,G6350,S,2461953,82282,42.0193109,-71.9483838
6263,6263,B5,G6350,S,597882,0,41.8352355,-71.8998483
6264,6264,B5,G6350,S,3749379,0,41.6942103,-72.1003657
6266,6266,B5,G6350,S,2455638,68166,41.6736614,-72.1728130
6268,6268,B5,G6350,S,68062011,359546,41.8004442,-72.2480301
6269,6269,B5,G6350,S,3313277,28584,41.8044140,-72.2931652
6277,6277,B5,G6350,S,59563767,2576619,41.9583880,-71.8439205
6278,6278,B5,G6350,S,102549328,1846443,41.8971227,-72.1714268
6279,6279,B5,G6350,S,86230288,582494,41.8972671,-72.2518477
6280,6280,B5,G6350,S,37638009,1420565,41.6909859,-72.1300937
6281,6281,B5,G6350,S,143684305,2191163,41.9734763,-72.0141365
6282,6282,B5,G6350,S,14849310,901017,41.9488700,-72.0848201
6320,6320,B5,G6350,S,14336550,5145065,41.3488370,-72.1020288
6330,6330,B5,G6350,S,47409285,1522045,41.6355702,-72.0775268
6331,6331,B5,G6350,S,103468831,683775,41.6939604,-72.0091181
6332,6332,B5,G6350,S,1190715,11477,41.7312155,-71.9023350
6333,6333,B5,G6350,S,60780266,1585862,41.3860320,-72.2290922
6334,6334,B5,G6350,S,50196961,720872,41.5449254,-72.1738494
6335,6335,B5,G6350,S,28068909,2954038,41.4347066,-72.0585331
85340,85340,B5,G6350,S,78348051,249530,33.5156070,-112.4137083
85341,85341,B5,G6350,S,3650846,0,31.8791907,-112.7989730
91344,91344,B5,G6350,S,42502770,889947,34.2946154,-118.5070013
91345,91345,B5,G6350,S,8393782,33284,34.2658786,-118.4567483
85342,85342,B5,G6350,S,1211209950,5156002,33.9445492,-112.4513746
85343,85343,B5,G6350,S,20727870,357,33.3374979,-112.6857188
91350,91350,B5,G6350,S,43888713,60261,34.4408911,-118.5017475
91351,91351,B5,G6350,S,24789177,3646,34.4415946,-118.4481124
91352,91352,B5,G6350,S,30220677,591631,34.2308542,-118.3658560
91354,91354,B5,G6350,S,22598150,2015,34.4657549,-118.5537886
85344,85344,B5,G6350,S,1109367505,13069329,34.0806542,-114.2162392
91355,91355,B5,G6350,S,40135758,372287,34.4402478,-118.6439916
91356,91356,B5,G6350,S,18996186,0,34.1550970,-118.5475532
85345,85345,B5,G6350,S,33800399,12687,33.5732438,-112.2458515
91360,91360,B5,G6350,S,37480746,0,34.2127163,-118.8821021
91361,91361,B5,G6350,S,86760655,1700135,34.1360769,-118.8889187
85346,85346,B5,G6350,S,1612509040,0,33.6359824,-114.1458784
91362,91362,B5,G6350,S,50821066,0,34.1933261,-118.8186813
85347,85347,B5,G6350,S,540712440,0,32.7975179,-113.7896330
91364,91364,B5,G6350,S,19665918,14784,34.1540396,-118.5931525
91367,91367,B5,G6350,S,19245449,30919,34.1773105,-118.6157038
91371,91371,B5,G6350,S,634412,0,34.1845181,-118.5764398
91377,91377,B5,G6350,S,13708298,0,34.1849743,-118.7669117
85348,85348,B5,G6350,S,1146215818,37430,33.7142364,-113.7212744
91381,91381,B5,G6350,S,97445620,91156,34.3846965,-118.6472438
85349,85349,B5,G6350,S,46509005,140091,32.5088240,-114.7439750
91384,91384,B5,G6350,S,281246561,9272934,34.5066272,-118.6990480
91387,91387,B5,G6350,S,128268189,222178,34.4025092,-118.3634266
75225,75225,B5,G6350,S,12226410,33352,32.8648867,-96.7903586
70563,70563,B5,G6350,S,161773640,2328365,30.0166295,-91.7100414
75226,75226,B5,G6350,S,2900517,0,32.7828262,-96.7764427
80550,80550,B5,G6350,S,140844257,2237534,40.4846568,-104.9009826
75227,75227,B5,G6350,S,29517403,34557,32.7668100,-96.6869000
80601,80601,B5,G6350,S,69404363,1779436,39.9620265,-104.8078085
75228,75228,B5,G6350,S,29545086,43527,32.8249242,-96.6794378
70570,70570,B5,G6350,S,448510742,1585654,30.5336571,-92.1049610
70575,70575,B5,G6350,S,84005,0,29.9489224,-92.1580954
70576,70576,B5,G6350,S,2912646,0,30.7809678,-92.4182535
80602,80602,B5,G6350,S,77919320,1419516,39.9663632,-104.9087094
70577,70577,B5,G6350,S,155348887,3374756,30.5503521,-91.9342336
75229,75229,B5,G6350,S,32456763,76000,32.8932946,-96.8643392
80603,80603,B5,G6350,S,208113185,8893729,39.9822107,-104.7370945
80610,80610,B5,G6350,S,438902396,2112615,40.6738651,-104.5913024
80611,80611,B5,G6350,S,996215713,524716,40.6250584,-104.2871332
80612,80612,B5,G6350,S,421186390,228493,40.8721211,-104.8525622
70578,70578,B5,G6350,S,294114854,374420,30.2319224,-92.2615438
70580,70580,B5,G6350,S,386291,0,30.6752379,-92.4283265
75230,75230,B5,G6350,S,18766423,104736,32.9026790,-96.7933933
70581,70581,B5,G6350,S,62271952,31800,30.2508662,-92.7314315
80615,80615,B5,G6350,S,272622960,2650981,40.5456576,-104.6456983
75231,75231,B5,G6350,S,14597082,69158,32.8734848,-96.7475389
80620,80620,B5,G6350,S,17097956,216720,40.3737240,-104.7174847
75232,75232,B5,G6350,S,21415933,9339,32.6608617,-96.8409480
75233,75233,B5,G6350,S,8965854,7492,32.7039127,-96.8718891
70582,70582,B5,G6350,S,372208975,10144697,30.1615551,-91.7838684
80621,80621,B5,G6350,S,329924213,2124352,40.1072393,-104.8012902
19601,19601,B5,G6350,S,9651788,501814,40.3554050,-75.9399770
19602,19602,B5,G6350,S,6400998,176158,40.3287396,-75.9149755
19604,19604,B5,G6350,S,5687239,949,40.3568247,-75.9102421
19605,19605,B5,G6350,S,43391877,1147905,40.3979075,-75.9431910
19606,19606,B5,G6350,S,71240654,677055,40.3386944,-75.8573080
19607,19607,B5,G6350,S,28967755,182875,40.2914828,-75.9447914
19608,19608,B5,G6350,S,66496457,702774,40.3107983,-76.0347715
19609,19609,B5,G6350,S,6423087,103423,40.3283126,-75.9972852
19610,19610,B5,G6350,S,18192121,125321,40.3415353,-75.9749208
19611,19611,B5,G6350,S,5242101,89057,40.3246743,-75.9428571
14877,14877,B5,G6350,S,109527067,377011,42.0577904,-77.6803073
12493,12493,B5,G6350,S,17854458,53565,41.7856648,-73.9741323
12494,12494,B5,G6350,S,48544353,0,41.9565983,-74.2928940
12495,12495,B5,G6350,S,23672967,0,42.0849228,-74.2406798
12496,12496,B5,G6350,S,122209852,180755,42.3372942,-74.2696919
12498,12498,B5,G6350,S,56453378,24959,42.0456634,-74.1096176
12501,12501,B5,G6350,S,79186875,842371,41.8629638,-73.5735166
12502,12502,B5,G6350,S,84770305,1477398,42.0865677,-73.6647238
12503,12503,B5,G6350,S,54466345,408931,42.0359587,-73.5801465
12504,12504,B5,G6350,S,3806599,2105941,42.0352981,-73.9131437
12507,12507,B5,G6350,S,3608975,306020,42.0092411,-73.9171411
12508,12508,B5,G6350,S,37713989,180242,41.4959955,-73.9536325
45351,45351,B5,G6350,S,827821,0,40.3394144,-84.4951537
45352,45352,B5,G6350,S,380195,0,40.0501228,-84.7442829
45353,45353,B5,G6350,S,7280717,0,40.2925751,-84.0427169
45354,45354,B5,G6350,S,2277178,0,39.9105518,-84.3996867
45356,45356,B5,G6350,S,197389085,2263518,40.1628404,-84.2282102
45358,45358,B5,G6350,S,396101,0,39.9865801,-84.4876998
45359,45359,B5,G6350,S,39018108,359265,40.0465346,-84.3507064
45360,45360,B5,G6350,S,392775,21481,40.3305762,-84.0910204
45361,45361,B5,G6350,S,1154580,0,39.9637124,-84.4148207
45362,45362,B5,G6350,S,83162892,62296,40.2924812,-84.6277306
45363,45363,B5,G6350,S,60468554,120637,40.2393094,-84.4000669
45365,45365,B5,G6350,S,415484772,2068764,40.2837403,-84.1597727
45368,45368,B5,G6350,S,204888686,422138,39.8449152,-83.6479793
45369,45369,B5,G6350,S,114216878,782265,39.9526729,-83.5941615
45370,45370,B5,G6350,S,55657953,580457,39.6083784,-84.0330249
45371,45371,B5,G6350,S,127746485,1360125,39.9395435,-84.1606387
17233,17233,B5,G6350,S,206560935,967450,39.9756048,-77.9871601
17235,17235,B5,G6350,S,1540548,0,39.8571935,-77.6980528
17236,17236,B5,G6350,S,320918014,221158,39.8001867,-77.9474003
17237,17237,B5,G6350,S,7512029,0,39.8339285,-77.5437240
17238,17238,B5,G6350,S,141521950,0,39.8581105,-78.1309405
17239,17239,B5,G6350,S,23203554,0,40.1317971,-77.8367700
17240,17240,B5,G6350,S,124224485,462675,40.1508711,-77.5796858
17241,17241,B5,G6350,S,290683249,1960736,40.1765276,-77.4084480
17243,17243,B5,G6350,S,154653080,0,40.2775271,-77.8199406
17244,17244,B5,G6350,S,67058576,303294,40.0867638,-77.6586158
17246,17246,B5,G6350,S,4213929,0,40.0543939,-77.6608106
17247,17247,B5,G6350,S,376662,0,39.7987759,-77.5793518
73527,73527,B5,G6350,S,211730257,363631,34.5782285,-98.6222877
73528,73528,B5,G6350,S,223724093,1821329,34.3983787,-98.6334212
72076,72076,B5,G6350,S,191386265,832484,34.9161816,-92.1414833
72079,72079,B5,G6350,S,60626540,999227,34.3905460,-92.1735391
72080,72080,B5,G6350,S,245735888,839236,35.4379984,-92.8345104
73529,73529,B5,G6350,S,562310632,10767994,34.3506580,-97.9447253
72081,72081,B5,G6350,S,241478166,731382,35.3816161,-91.6701025
84651,84651,B5,G6350,S,282130377,187634,39.9582146,-111.7154166
73530,73530,B5,G6350,S,346425640,6826487,34.2551795,-99.0223394
72082,72082,B5,G6350,S,13788387,131671,35.2328337,-91.6735701
84652,84652,B5,G6350,S,30545204,0,39.0169369,-111.8682018
4646,4646,B5,G6350,S,2729278,28426396,44.2455663,-68.2249538
4648,4648,B5,G6350,S,88926360,4621795,44.6655035,-67.5949703
4649,4649,B5,G6350,S,73851424,118861214,44.5471095,-67.4898298
4650,4650,B5,G6350,S,9957383,5961541,44.2926248,-68.7228849
4652,4652,B5,G6350,S,158724057,87147808,44.8197135,-67.0623282
4653,4653,B5,G6350,S,7421790,13596045,44.2094665,-68.3346479
3031,3031,B5,G6350,S,89189761,1319619,42.8748639,-71.6005026
3032,3032,B5,G6350,S,65490184,9047569,42.9972613,-71.3634244
3033,3033,B5,G6350,S,51339603,934688,42.7492630,-71.6756699
3034,3034,B5,G6350,S,85426310,933895,43.0568951,-71.3406343
83404,83404,B5,G6350,S,69256512,92869,43.4219012,-112.0115383
98258,98258,B5,G6350,S,74699774,4681283,48.0441700,-122.0774036
99501,99501,B5,G6350,S,17977356,457590,61.2200184,-149.8557023
98260,98260,B5,G6350,S,68475419,16890862,48.0363093,-122.4525640
98261,98261,B5,G6350,S,77211472,63717720,48.4824920,-122.8839593
98262,98262,B5,G6350,S,23949598,833670,48.6751035,-122.6459249
98263,98263,B5,G6350,S,421009,238126,48.5237887,-122.0655966
83406,83406,B5,G6350,S,260111733,2101117,43.4439475,-111.8116331
98264,98264,B5,G6350,S,147657880,2554152,48.9502532,-122.4597918
98266,98266,B5,G6350,S,62038242,735178,48.9635941,-122.1230339
98267,98267,B5,G6350,S,899431830,6101424,48.3901452,-121.2658259
83420,83420,B5,G6350,S,1177345515,11244087,44.0774714,-111.3464441
83421,83421,B5,G6350,S,37243695,664663,44.0200984,-111.5292329
98270,98270,B5,G6350,S,37062642,442204,48.0567229,-122.1469044
83422,83422,B5,G6350,S,348016867,576251,43.7285693,-111.2314569
83423,83423,B5,G6350,S,985421114,274830,44.3000866,-112.2805448
83424,83424,B5,G6350,S,151414199,307814,43.9100546,-111.1681103
98271,98271,B5,G6350,S,120663514,12928937,48.0899682,-122.2376808
83425,83425,B5,G6350,S,255160420,12333701,43.9121962,-112.2424306
78561,78561,B5,G6350,S,4726335,103711,26.4774349,-97.9214962
78562,78562,B5,G6350,S,65551540,2800684,26.2976686,-97.9024847
78563,78563,B5,G6350,S,673007012,200842,26.6544540,-98.2597661
78564,78564,B5,G6350,S,160856767,36979489,26.6781958,-99.1030877
78565,78565,B5,G6350,S,13769186,1198388,26.2537265,-98.5671905
78566,78566,B5,G6350,S,297747937,133420590,26.1484063,-97.3703763
78567,78567,B5,G6350,S,4779042,16563,26.0527130,-97.7404515
78569,78569,B5,G6350,S,343992320,2486705,26.3682136,-97.7435704
78570,78570,B5,G6350,S,193175799,2261156,26.1746076,-97.9126588
78572,78572,B5,G6350,S,200782184,2910761,26.2292231,-98.3754504
78573,78573,B5,G6350,S,88404413,79211,26.2961913,-98.2999593
78574,78574,B5,G6350,S,152364226,0,26.3189059,-98.3700493
78575,78575,B5,G6350,S,31949722,1338842,26.0219052,-97.5261636
78576,78576,B5,G6350,S,99551490,8234,26.3216068,-98.4761637
78577,78577,B5,G6350,S,82258194,275463,26.1515296,-98.1897518
78578,78578,B5,G6350,S,155133274,66419733,26.0516254,-97.3127666
78579,78579,B5,G6350,S,21716815,282233,26.0831667,-97.9621398
78580,78580,B5,G6350,S,625936124,17963673,26.4877396,-97.7389525
78582,78582,B5,G6350,S,1686265925,4765336,26.5309027,-98.7402346
78583,78583,B5,G6350,S,228805022,13083010,26.2613627,-97.4890146
78584,78584,B5,G6350,S,616703512,1631080,26.5733097,-98.9627597
78585,78585,B5,G6350,S,26168667,822782,26.5233441,-99.1111460
78586,78586,B5,G6350,S,456657922,20573041,26.1060861,-97.6292919
78588,78588,B5,G6350,S,100823468,0,26.7378631,-98.3972072
78589,78589,B5,G6350,S,53831046,0,26.1678430,-98.1548337
78590,78590,B5,G6350,S,7137236,83729,26.5083664,-97.6477752
78591,78591,B5,G6350,S,323204720,125004,26.5829294,-98.5216320
14112,14112,B5,G6350,S,103462,0,42.6979629,-78.9399528
14113,14113,B5,G6350,S,44083109,310,42.6715761,-78.3399309
14120,14120,B5,G6350,S,85199675,937152,43.0791963,-78.8427555
14125,14125,B5,G6350,S,90965840,1875270,43.0849191,-78.2746093
14126,14126,B5,G6350,S,1484466,874703,43.3358823,-78.7286356
14127,14127,B5,G6350,S,106523349,205375,42.7528032,-78.7396970
18244,18244,B5,G6350,S,2474841,11440,40.8224447,-75.6705610
18245,18245,B5,G6350,S,9329416,0,40.8532012,-76.0335150
18246,18246,B5,G6350,S,5494924,0,40.9572148,-76.1951848
18248,18248,B5,G6350,S,37341864,44221,40.9011601,-76.0930678
18249,18249,B5,G6350,S,82683009,66402,40.9877937,-76.1161168
18250,18250,B5,G6350,S,22510424,1071180,40.8249635,-75.8462013
18251,18251,B5,G6350,S,275049,0,41.0080513,-76.0773812
18252,18252,B5,G6350,S,153110258,572778,40.7669951,-75.9740973
18254,18254,B5,G6350,S,4572632,0,40.9159130,-75.9656512
18255,18255,B5,G6350,S,189310866,847796,40.9334914,-75.8296954
63048,63048,B5,G6350,S,8834427,727821,38.2575583,-90.3931298
63049,63049,B5,G6350,S,65400014,11311,38.4810470,-90.5314128
63050,63050,B5,G6350,S,233298200,1569626,38.2580660,-90.5797901
63051,63051,B5,G6350,S,119981438,670577,38.3777747,-90.5766356
63052,63052,B5,G6350,S,84333065,1850726,38.3889031,-90.4368856
63053,63053,B5,G6350,S,65553,0,38.3665883,-90.3639266
63055,63055,B5,G6350,S,71201896,2167250,38.5296193,-90.8350382
63056,63056,B5,G6350,S,151468646,411066,38.3996800,-91.2150389
63057,63057,B5,G6350,S,130940,0,38.3433002,-90.4055718
63060,63060,B5,G6350,S,123499506,182629,38.2605895,-90.8759849
63061,63061,B5,G6350,S,5402803,55963,38.2728921,-90.8122211
63068,63068,B5,G6350,S,233845523,2116053,38.5658844,-91.2440619
63069,63069,B5,G6350,S,179202542,2214013,38.4908347,-90.7320191
63070,63070,B5,G6350,S,35195405,796517,38.2879551,-90.4285854
63071,63071,B5,G6350,S,102959522,563070,38.1500052,-90.8211203
63072,63072,B5,G6350,S,106957875,500841,38.3696167,-90.8130333
63073,63073,B5,G6350,S,17766960,1755951,38.5887970,-90.7828462
63074,63074,B5,G6350,S,9951630,0,38.7264987,-90.3887033
63077,63077,B5,G6350,S,224781886,641987,38.3290751,-90.9844749
63079,63079,B5,G6350,S,2209363,0,38.2605820,-91.0997990
63080,63080,B5,G6350,S,675075399,932207,38.1924283,-91.0759625
63084,63084,B5,G6350,S,194507581,173941,38.4219000,-91.0192888
63087,63087,B5,G6350,S,34246196,106319,38.0132789,-90.4515391
99747,99747,B5,G6350,S,15524488,651336,70.1184595,-143.6867983
99748,99748,B5,G6350,S,47283258,27882,64.3462897,-158.7712116
99749,99749,B5,G6350,S,2865627,0,66.9784297,-160.4318081
99750,99750,B5,G6350,S,482226,982322,67.7286411,-164.5434545
99751,99751,B5,G6350,S,14961764,128694,66.9226863,-156.8746459
99752,99752,B5,G6350,S,10266831839,2476480833,67.2868603,-161.1848621
99753,99753,B5,G6350,S,12350334,0,64.9396069,-161.1512723
99754,99754,B5,G6350,S,14511943,290257,64.9022127,-157.6943354
99755,99755,B5,G6350,S,1011165516,624910,63.7849775,-148.5213743
99756,99756,B5,G6350,S,23255695370,225313913,64.5789572,-152.7770755
99757,99757,B5,G6350,S,2217432165,69766030,63.8148913,-152.6457467
70645,70645,B5,G6350,S,279681712,139349699,29.9280023,-93.4738852
70646,70646,B5,G6350,S,18134508,353907,30.0888948,-92.9185749
75417,75417,B5,G6350,S,423571402,10566710,33.4396584,-95.1403706
80737,80737,B5,G6350,S,628357953,36263,40.8761403,-102.1779795
80740,80740,B5,G6350,S,427409433,922398,39.7256606,-103.3828979
70647,70647,B5,G6350,S,466332732,5609871,30.2546246,-93.0239415
80741,80741,B5,G6350,S,589419751,3071613,40.5672219,-103.4769429
75418,75418,B5,G6350,S,362037965,5203238,33.5719217,-96.1709617
80742,80742,B5,G6350,S,1154942156,25230,40.7557812,-103.8350175
75420,75420,B5,G6350,S,94792932,1235317,33.0527948,-95.7212297
75421,75421,B5,G6350,S,141568029,967978,33.6619523,-95.7313613
70648,70648,B5,G6350,S,508756396,5054656,30.5050725,-92.8893613
